0.83642,0.9968,0.97526,0.83859
0.9173,1.00232,0.99613,0.91218
0.98809,0.99881,1.01991,0.98582
1.04419,1.00145,1.01817,1.04777
1.08743,0.99755,1.04303,1.08927
1.1067,1.00202,1.01601,1.10325
1.09819,1.00069,1.01607,1.09717
1.06087,0.99943,1.00186,1.06222
0.98562,0.99954,0.9737,0.98889
0.87519,1.00139,0.93986,0.87484
