   8.3770930E-01     1.6246947E-02  
   8.4033650E-01     2.3624530E-03  
   8.4340749E-01     1.3867400E-02  
   8.4602708E-01     2.7711635E-02  
   8.4834953E-01     3.9985586E-02  
   8.5067199E-01     5.2259537E-02  
   8.5292896E-01     6.4187373E-02  
   8.5511394E-01     7.5734782E-02  
   8.5729893E-01     8.7282191E-02  
   8.5948391E-01     9.8829601E-02  
   8.6166889E-01     1.1037701E-01  
   8.6384307E-01     1.2186728E-01  
   8.6601724E-01     1.3335756E-01  
   8.6819141E-01     1.4484783E-01  
   8.7036558E-01     1.5633810E-01  
   8.7253976E-01     1.6782837E-01  
   8.7471393E-01     1.7931865E-01  
   8.7688810E-01     1.9080892E-01  
   8.7906227E-01     2.0229919E-01  
   8.8111770E-01     2.1316193E-01  
   8.8317313E-01     2.2402467E-01  
   8.8522857E-01     2.3488741E-01  
   8.8728400E-01     2.4575014E-01  
   8.8932874E-01     2.5655640E-01  
   8.9137348E-01     2.6736266E-01  
   8.9341823E-01     2.7816891E-01  
   8.9546297E-01     2.8897517E-01  
   8.9750772E-01     2.9978143E-01  
   8.9955246E-01     3.1058769E-01  
   9.0159720E-01     3.2139394E-01  
   9.0364195E-01     3.3220020E-01  
   9.0568669E-01     3.4300646E-01  
   9.0773144E-01     3.5381271E-01  
   9.0977618E-01     3.6461897E-01  
   9.1182092E-01     3.7542523E-01  
   9.1386567E-01     3.8623148E-01  
   9.1591041E-01     3.9703774E-01  
   9.1795515E-01     4.0784400E-01  
   9.1999990E-01     4.1865026E-01  
   9.2204464E-01     4.2945651E-01  
   9.2408939E-01     4.4026277E-01  
   9.2613413E-01     4.5106903E-01  
   9.2817670E-01     4.6186380E-01  
   9.3017024E-01     4.7239943E-01  
   9.3216377E-01     4.8293505E-01  
   9.3598152E-01     4.8519992E-01  
   9.4128920E-01     4.8070967E-01  
   9.4659688E-01     4.7621942E-01  
   9.5190456E-01     4.7172917E-01  
   9.5721224E-01     4.6723891E-01  
   9.6219903E-01     4.6302013E-01  
   9.6718582E-01     4.5880135E-01  
   9.7217261E-01     4.5458256E-01  
   9.7714974E-01     4.5037196E-01  
   9.8212686E-01     4.4616135E-01  
   9.8710399E-01     4.4195074E-01  
   9.9208112E-01     4.3774014E-01  
   9.9705824E-01     4.3352953E-01  
   9.9502287E-01     4.2683022E-01  
   9.9004575E-01     4.2261961E-01  
   9.8506862E-01     4.1840901E-01  
   9.8009150E-01     4.1419840E-01  
   9.7511437E-01     4.0998779E-01  
   9.7013724E-01     4.0577718E-01  
   9.6516012E-01     4.0156658E-01  
   9.6018299E-01     3.9735597E-01  
   9.5520586E-01     3.9314536E-01  
   9.5022874E-01     3.8893476E-01  
   9.4525161E-01     3.8472415E-01  
   9.4027449E-01     3.8051354E-01  
   9.3594490E-01     3.7685075E-01  
   9.3161531E-01     3.7318795E-01  
   9.2728572E-01     3.6952515E-01  
   9.2295613E-01     3.6586236E-01  
   9.1862654E-01     3.6219956E-01  
   9.1429695E-01     3.5853676E-01  
   9.0996736E-01     3.5487397E-01  
   9.0563777E-01     3.5121117E-01  
   9.0130818E-01     3.4754837E-01  
   8.9697859E-01     3.4388558E-01  
   8.9264900E-01     3.4022278E-01  
   8.8831941E-01     3.3655998E-01  
   8.8398982E-01     3.3289719E-01  
   8.7966023E-01     3.2923439E-01  
   8.7533064E-01     3.2557159E-01  
   8.7100105E-01     3.2190880E-01  
   8.6667146E-01     3.1824600E-01  
   8.6234187E-01     3.1458320E-01  
   8.5801228E-01     3.1092041E-01  
   8.5368269E-01     3.0725761E-01  
   8.4935310E-01     3.0359481E-01  
   8.4502351E-01     2.9993202E-01  
   8.4069393E-01     2.9626922E-01  
   8.3636434E-01     2.9260643E-01  
   8.3203475E-01     2.8894363E-01  
   8.2770516E-01     2.8528083E-01  
   8.2337557E-01     2.8161804E-01  
   8.1904598E-01     2.7795524E-01  
   8.1471639E-01     2.7429244E-01  
   8.1038680E-01     2.7062965E-01  
   8.0605721E-01     2.6696685E-01  
   8.0172762E-01     2.6330405E-01  
   7.9739803E-01     2.5964126E-01  
   7.9306844E-01     2.5597846E-01  
   7.8873885E-01     2.5231566E-01  
   7.8440926E-01     2.4865287E-01  
   7.8007967E-01     2.4499007E-01  
   7.7575008E-01     2.4132727E-01  
   7.7142049E-01     2.3766448E-01  
   7.6708930E-01     2.3400032E-01  
   7.6275810E-01     2.3033616E-01  
   7.5842690E-01     2.2667201E-01  
   7.5409571E-01     2.2300785E-01  
   7.4976451E-01     2.1934370E-01  
   7.4543331E-01     2.1567954E-01  
   7.4110211E-01     2.1201538E-01  
   7.3677092E-01     2.0835123E-01  
   7.3243972E-01     2.0468707E-01  
   7.2810852E-01     2.0102292E-01  
   7.2377733E-01     1.9735876E-01  
   7.1944613E-01     1.9369460E-01  
   7.1511493E-01     1.9003045E-01  
   7.1078374E-01     1.8636629E-01  
   7.0645254E-01     1.8270214E-01  
   7.0212134E-01     1.7903798E-01  
   6.9779015E-01     1.7537382E-01  
   6.9345895E-01     1.7170967E-01  
   6.8912775E-01     1.6804551E-01  
   6.8479656E-01     1.6438135E-01  
   6.8046536E-01     1.6071720E-01  
   6.7613416E-01     1.5705304E-01  
   6.7180297E-01     1.5338889E-01  
   6.6747177E-01     1.4972473E-01  
   6.6314057E-01     1.4606057E-01  
   6.5880938E-01     1.4239642E-01  
   6.5447818E-01     1.3873226E-01  
   6.5014698E-01     1.3506811E-01  
   6.4581579E-01     1.3140395E-01  
   6.4148459E-01     1.2773979E-01  
   6.3715339E-01     1.2407564E-01  
   6.3282220E-01     1.2041148E-01  
   6.2849100E-01     1.1674732E-01  
   6.2415980E-01     1.1308317E-01  
   6.1982861E-01     1.0941901E-01  
   6.1549741E-01     1.0575486E-01  
   6.1116621E-01     1.0209070E-01  
   6.0683502E-01     9.8426544E-02  
   6.0250382E-01     9.4762388E-02  
   5.9817262E-01     9.1098232E-02  
   5.9384143E-01     8.7434076E-02  
   5.8951023E-01     8.3769919E-02  
   5.8517903E-01     8.0105763E-02  
   5.8084784E-01     7.6441607E-02  
   5.7651664E-01     7.2777451E-02  
   5.7218544E-01     6.9113295E-02  
   5.6785425E-01     6.5449139E-02  
   5.6352305E-01     6.1784983E-02  
   5.5919185E-01     5.8120826E-02  
   5.5486066E-01     5.4456670E-02  
   5.5052946E-01     5.0792514E-02  
   5.4619826E-01     4.7128358E-02  
   5.4186707E-01     4.3464202E-02  
   5.3753587E-01     3.9800046E-02  
   5.3320467E-01     3.6135890E-02  
   5.2887348E-01     3.2471733E-02  
   5.2454228E-01     2.8807577E-02  
   5.2021108E-01     2.5143421E-02  
   5.1587989E-01     2.1479265E-02  
   5.1154869E-01     1.7815109E-02  
   5.0721749E-01     1.4150953E-02  
   5.0288630E-01     1.0486797E-02  
   4.9856963E-01     6.8349349E-03  
   4.9425297E-01     3.1830731E-03  
   4.8617377E-01     3.6518618E-03  
   4.8185710E-01     7.3037236E-03  
   4.7754044E-01     1.0955585E-02  
   4.7322378E-01     1.4607447E-02  
   4.6890711E-01     1.8259309E-02  
   4.6459045E-01     2.1911171E-02  
   4.6027378E-01     2.5563032E-02  
   4.5595712E-01     2.9214894E-02  
   4.5164046E-01     3.2866756E-02  
   4.4732379E-01     3.6518618E-02  
   4.4300713E-01     4.0170480E-02  
   4.3869046E-01     4.3822341E-02  
   4.3437380E-01     4.7474203E-02  
   4.3005713E-01     5.1126065E-02  
   4.2574047E-01     5.4777927E-02  
   4.2142381E-01     5.8429788E-02  
   4.1712677E-01     6.2065042E-02  
   4.1282974E-01     6.5700295E-02  
   4.0853271E-01     6.9335548E-02  
   4.0423568E-01     7.2970801E-02  
   3.9993865E-01     7.6606054E-02  
   3.9564161E-01     8.0241308E-02  
   3.9134458E-01     8.3876561E-02  
   3.8704755E-01     8.7511814E-02  
   3.8275052E-01     9.1147067E-02  
   3.7845348E-01     9.4782320E-02  
   3.7415645E-01     9.8417573E-02  
   3.6985942E-01     1.0205283E-01  
   3.6556239E-01     1.0568808E-01  
   3.6126536E-01     1.0932333E-01  
   3.5696832E-01     1.1295859E-01  
   3.5267129E-01     1.1659384E-01  
   3.4837426E-01     1.2022909E-01  
   3.4407723E-01     1.2386435E-01  
   3.3978020E-01     1.2749960E-01  
   3.3548316E-01     1.3113485E-01  
   3.3118613E-01     1.3477011E-01  
   3.2688910E-01     1.3840536E-01  
   3.2259207E-01     1.4204061E-01  
   3.1829504E-01     1.4567586E-01  
   3.1399800E-01     1.4931112E-01  
   3.0970097E-01     1.5294637E-01  
   3.0540394E-01     1.5658162E-01  
   3.0110691E-01     1.6021688E-01  
   2.9680987E-01     1.6385213E-01  
   2.9251284E-01     1.6748738E-01  
   2.8821581E-01     1.7112264E-01  
   2.8391878E-01     1.7475789E-01  
   2.7962175E-01     1.7839314E-01  
   2.7532471E-01     1.8202840E-01  
   2.7102768E-01     1.8566365E-01  
   2.6673065E-01     1.8929890E-01  
   2.6243362E-01     1.9293416E-01  
   2.5813659E-01     1.9656941E-01  
   2.5383955E-01     2.0020466E-01  
   2.4954252E-01     2.0383992E-01  
   2.4519798E-01     2.0751537E-01  
   2.4085343E-01     2.1119082E-01  
   2.3650888E-01     2.1486627E-01  
   2.3217874E-01     2.1852953E-01  
   2.2784860E-01     2.2219279E-01  
   2.2351846E-01     2.2585606E-01  
   2.1918832E-01     2.2951932E-01  
   2.1485817E-01     2.3318258E-01  
   2.1052803E-01     2.3684585E-01  
   2.0619789E-01     2.4050911E-01  
   2.0186775E-01     2.4417237E-01  
   1.9783861E-01     2.4758099E-01  
   1.9380947E-01     2.5098961E-01  
   1.8978032E-01     2.5439823E-01  
   1.8575118E-01     2.5780685E-01  
   1.8172804E-01     2.6121040E-01  
   1.7770490E-01     2.6461395E-01  
   1.7368175E-01     2.6801749E-01  
   1.6965861E-01     2.7142104E-01  
   1.6563547E-01     2.7482458E-01  
   1.6161232E-01     2.7822813E-01  
   1.5758918E-01     2.8163167E-01  
   1.5356604E-01     2.8503522E-01  
   1.4954289E-01     2.8843876E-01  
   1.4551975E-01     2.9184231E-01  
   1.4149661E-01     2.9524585E-01  
   1.3747346E-01     2.9864940E-01  
   1.3345032E-01     3.0205294E-01  
   1.2942718E-01     3.0545649E-01  
   1.2540404E-01     3.0886004E-01  
   1.2138089E-01     3.1226358E-01  
   1.1735775E-01     3.1566713E-01  
   1.1333461E-01     3.1907067E-01  
   1.0931146E-01     3.2247422E-01  
   1.0528832E-01     3.2587776E-01  
   1.0126518E-01     3.2928131E-01  
   9.7242034E-02     3.3268485E-01  
   9.3218890E-02     3.3608840E-01  
   8.9195747E-02     3.3949194E-01  
   8.5172604E-02     3.4289549E-01  
   8.1149461E-02     3.4629904E-01  
   7.7126318E-02     3.4970258E-01  
   7.3103175E-02     3.5310613E-01  
   6.9080032E-02     3.5650967E-01  
   6.5056888E-02     3.5991322E-01  
   6.1033745E-02     3.6331676E-01  
   5.7010602E-02     3.6672031E-01  
   5.2987459E-02     3.7012385E-01  
   4.8964316E-02     3.7352740E-01  
   4.4941173E-02     3.7693094E-01  
   4.0918030E-02     3.8033449E-01  
   3.6894886E-02     3.8373803E-01  
   3.2871743E-02     3.8714158E-01  
   2.8848600E-02     3.9054513E-01  
   2.4825457E-02     3.9394867E-01  
   2.0802314E-02     3.9735222E-01  
   1.6779171E-02     4.0075576E-01  
   1.2756028E-02     4.0415931E-01  
   8.7328844E-03     4.0756285E-01  
   4.7097412E-03     4.1096640E-01  
   6.8659808E-04     4.1436994E-01  
   4.0231431E-03     4.1835435E-01  
   8.0462863E-03     4.2175789E-01  
   1.2069429E-02     4.2516144E-01  
   1.6092573E-02     4.2856498E-01  
   2.0115716E-02     4.3196853E-01  
   2.4138859E-02     4.3537207E-01  
   2.8162002E-02     4.3877562E-01  
   3.2185145E-02     4.4217916E-01  
   3.6208288E-02     4.4558271E-01  
   4.0231431E-02     4.4898625E-01  
   4.4254575E-02     4.5238980E-01  
   4.8277718E-02     4.5579334E-01  
   5.2300861E-02     4.5919689E-01  
   5.6324004E-02     4.6260044E-01  
   6.0347147E-02     4.6600398E-01  
   6.4370290E-02     4.6940753E-01  
   6.8393433E-02     4.7281107E-01  
   7.2416577E-02     4.7621462E-01  
   7.6439720E-02     4.7961816E-01  
   8.0462863E-02     4.8302171E-01  
   8.4486006E-02     4.8642525E-01  
   8.8509149E-02     4.8982880E-01  
   9.2532292E-02     4.9323234E-01  
   9.6555435E-02     4.9663589E-01  
   1.0057858E-01     5.0003944E-01  
   1.0460172E-01     5.0344298E-01  
   1.0862486E-01     5.0684653E-01  
   1.1264801E-01     5.1025007E-01  
   1.1667115E-01     5.1365362E-01  
   1.2069429E-01     5.1705716E-01  
   1.2471744E-01     5.2046071E-01  
   1.2874058E-01     5.2386425E-01  
   1.3276372E-01     5.2726780E-01  
   1.3678687E-01     5.3067134E-01  
   1.4081001E-01     5.3407489E-01  
   1.4483315E-01     5.3747843E-01  
   1.4885630E-01     5.4088198E-01  
   1.5287944E-01     5.4428553E-01  
   1.5690258E-01     5.4768907E-01  
   1.6092573E-01     5.5109262E-01  
   1.6494887E-01     5.5449616E-01  
   1.6897201E-01     5.5789971E-01  
   1.7299516E-01     5.6130325E-01  
   1.7701830E-01     5.6470680E-01  
   1.8104144E-01     5.6811034E-01  
   1.8506458E-01     5.7151389E-01  
   1.8908773E-01     5.7491743E-01  
   1.9311087E-01     5.7832098E-01  
   1.9794221E-01     5.8116878E-01  
   2.0748886E-01     5.8183504E-01  
   2.1703552E-01     5.8250130E-01  
   2.2658217E-01     5.8316756E-01  
   2.3612882E-01     5.8383382E-01  
   2.4567547E-01     5.8450008E-01  
   2.5522213E-01     5.8516634E-01  
   2.6476878E-01     5.8583261E-01  
   2.7431543E-01     5.8649887E-01  
   2.8386208E-01     5.8716513E-01  
   2.9340874E-01     5.8783139E-01  
   3.0295539E-01     5.8849765E-01  
   3.1250204E-01     5.8916391E-01  
   3.2204869E-01     5.8983017E-01  
   3.3159534E-01     5.9049644E-01  
   3.4114200E-01     5.9116270E-01  
   3.5068865E-01     5.9182896E-01  
   3.6023530E-01     5.9249522E-01  
   3.6978195E-01     5.9316148E-01  
   3.7932861E-01     5.9382774E-01  
   3.8887526E-01     5.9449400E-01  
   3.9842191E-01     5.9516027E-01  
   4.0796856E-01     5.9582653E-01  
   4.1751522E-01     5.9649279E-01  
   4.2706187E-01     5.9715905E-01  
   4.3660852E-01     5.9782531E-01  
   4.4615517E-01     5.9849157E-01  
   4.5570183E-01     5.9915783E-01  
   4.6524848E-01     5.9982410E-01  
   4.7479513E-01     6.0049036E-01  
   4.8434178E-01     6.0115662E-01  
   4.9388844E-01     6.0182288E-01  
   5.0343509E-01     6.0248914E-01  
   5.1298174E-01     6.0315540E-01  
   5.2252839E-01     6.0382166E-01  
   5.3207504E-01     6.0448792E-01  
   5.4162170E-01     6.0515419E-01  
   5.5150987E-01     6.0584428E-01  
   5.6139803E-01     6.0653438E-01  
   5.7128620E-01     6.0722447E-01  
   5.8117437E-01     6.0791457E-01  
   5.9106254E-01     6.0860466E-01  
   6.0095071E-01     6.0929476E-01  
   6.1083887E-01     6.0998486E-01  
   6.2072704E-01     6.1067495E-01  
   6.3061521E-01     6.1136505E-01  
   6.4050338E-01     6.1205514E-01  
   6.4946407E-01     6.1171238E-01  
   6.5579143E-01     6.0843708E-01  
   6.6211879E-01     6.0516178E-01  
   6.6844615E-01     6.0188648E-01  
   6.7443249E-01     5.9878770E-01  
   6.8041883E-01     5.9568893E-01  
   6.8640518E-01     5.9259015E-01  
   6.9239152E-01     5.8949137E-01  
   6.9837786E-01     5.8639259E-01  
   7.0436420E-01     5.8329381E-01  
   7.1035055E-01     5.8019504E-01  
   7.1633689E-01     5.7709626E-01  
   7.2168984E-01     5.7432535E-01  
   7.2704278E-01     5.7155445E-01  
   7.3239573E-01     5.6878354E-01  
   7.3774868E-01     5.6601263E-01  
   7.4310163E-01     5.6324173E-01  
   7.4845458E-01     5.6047082E-01  
   7.5380753E-01     5.5769991E-01  
   7.5916047E-01     5.5492901E-01  
   7.6451342E-01     5.5215810E-01  
   7.6986637E-01     5.4938719E-01  
   7.7521932E-01     5.4661629E-01  
   7.8057227E-01     5.4384538E-01  
   7.8592522E-01     5.4107447E-01  
   7.9127816E-01     5.3830357E-01  
   7.9663111E-01     5.3553266E-01  
   8.0198406E-01     5.3276175E-01  
   8.0733701E-01     5.2999085E-01  
   8.1268996E-01     5.2721994E-01  
   8.1804291E-01     5.2444903E-01  
   8.2339585E-01     5.2167813E-01  
   8.2874880E-01     5.1890722E-01  
   8.3410175E-01     5.1613631E-01  
   8.4008809E-01     5.1303754E-01  
