   3.00000E-02   9.98500E+04   4.03793E-16   3.01534E+02   7.54745E+00  -5.80839E+05   5.35652E-22
   9.00000E-02   1.00633E+05   4.11956E-16   3.03418E+02   4.17626E+00   3.87936E+05   5.43087E-22
   1.50000E-01   1.00483E+05   4.11977E-16   3.03289E+02   3.46932E+00   3.61644E+05   5.43345E-22
   2.10000E-01   9.62333E+04   3.82295E-16   2.96117E+02   6.29231E+00   2.91320E+05   5.16412E-22
   2.70000E-01   9.84500E+04   3.90844E-16   2.95194E+02   4.64903E+00   2.08367E+05   5.29609E-22
   3.30000E-01   1.01683E+05   4.19611E-16   3.07777E+02   7.07835E+00  -6.10941E+05   5.45344E-22
   3.90000E-01   9.97333E+04   3.92068E-16   2.92077E+02   9.51672E+00  -7.58755E+05   5.36938E-22
   4.50000E-01   9.81000E+04   3.92948E-16   2.96444E+02   9.18810E+00   2.43849E+05   5.30216E-22
   5.10000E-01   1.02667E+05   4.15434E-16   3.00334E+02   4.23872E+00  -2.75419E+05   5.53296E-22
   5.70000E-01   1.01533E+05   4.08661E-16   2.97669E+02   1.04386E+01  -3.84919E+05   5.49149E-22
   6.30000E-01   1.00267E+05   4.14176E-16   3.07583E+02   5.37610E+00  -7.87109E+04   5.38621E-22
   6.90000E-01   1.00650E+05   3.96324E-16   2.94410E+02   7.63500E+00  -6.82964E+04   5.38465E-22
   7.50000E-01   9.89500E+04   4.05061E-16   3.02881E+02   6.35188E-01  -1.17161E+04   5.34943E-22
   8.10000E-01   9.91333E+04   3.93611E-16   2.96423E+02   7.93576E+00   2.98883E+05   5.31148E-22
   8.70000E-01   1.01600E+05   4.17587E-16   3.05070E+02   5.26749E+00   3.29626E+05   5.47529E-22
   9.30000E-01   1.02000E+05   4.13030E-16   3.00485E+02   9.19733E+00   7.92648E+05   5.49818E-22
   9.90000E-01   9.70500E+04   3.83565E-16   2.94175E+02   1.26310E+01   1.05480E+06   5.21547E-22
