   3.00000E-02   9.68833E+04   3.90850E-16   3.00389E+02   1.45725E+01  -1.18255E+06   5.20458E-22
   9.00000E-02   1.02433E+05   4.14558E-16   3.00298E+02   8.69219E+00  -8.21739E+05   5.52195E-22
   1.50000E-01   1.00000E+05   4.03628E-16   2.99479E+02   1.36196E+01  -1.27678E+06   5.39107E-22
   2.10000E-01   1.00333E+05   4.05076E-16   3.00442E+02   3.53749E+00  -3.06267E+05   5.39305E-22
   2.70000E-01   9.88833E+04   4.00199E-16   3.00982E+02   4.60537E+00  -3.25691E+05   5.31856E-22
   3.30000E-01   9.99833E+04   4.02968E-16   2.99069E+02   4.55214E+00  -3.50882E+05   5.38964E-22
   3.90000E-01   1.01250E+05   4.08821E-16   3.00049E+02   6.12870E+00  -3.74707E+03   5.45005E-22
   4.50000E-01   1.01817E+05   4.08836E-16   2.98331E+02   7.21702E+00   3.22615E+05   5.48165E-22
   5.10000E-01   9.85667E+04   3.98459E-16   3.00657E+02   5.10211E+00  -4.89099E+05   5.30118E-22
   5.70000E-01   9.77833E+04   3.95958E-16   3.00355E+02   9.67467E+00  -7.53877E+05   5.27320E-22
   6.30000E-01   9.94333E+04   4.00516E-16   2.99025E+02   2.96530E+00  -2.07324E+05   5.35763E-22
   6.90000E-01   1.01017E+05   4.07508E-16   2.99764E+02   5.73986E+00  -3.90363E+05   5.43772E-22
   7.50000E-01   1.00817E+05   4.05432E-16   2.98567E+02   1.01742E+01  -3.42720E+05   5.43170E-22
   8.10000E-01   1.00550E+05   4.07075E-16   3.00645E+02   5.12944E+00  -2.02000E+05   5.41603E-22
   8.70000E-01   1.00317E+05   4.05866E-16   3.00859E+02   4.16316E+00   4.49561E+05   5.39610E-22
   9.30000E-01   1.03017E+05   4.16327E-16   3.01050E+02   3.86404E+00  -3.69869E+05   5.53166E-22
   9.90000E-01   9.53750E+04   3.84028E-16   2.99717E+02   7.33755E+00   6.46907E+05   5.12520E-22
