   3.00000E-02   9.98833E+04   4.03522E-16   3.00100E+02   7.15027E+00  -6.76575E+05   5.37849E-22
   9.00000E-02   9.99000E+04   4.12593E-16   3.07680E+02   6.40069E+00   2.27434E+05   5.36392E-22
   1.50000E-01   9.88500E+04   4.00874E-16   3.02258E+02   4.68663E+00   3.56537E+05   5.30505E-22
   2.10000E-01   9.78667E+04   3.84977E-16   2.92351E+02   3.44503E+00   2.26033E+05   5.26734E-22
   2.70000E-01   9.91500E+04   4.01366E-16   3.01149E+02   4.37899E+00  -4.67775E+05   5.33113E-22
   3.30000E-01   9.98167E+04   4.01269E-16   2.99384E+02   6.45293E+00  -5.26669E+05   5.36126E-22
   3.90000E-01   1.01383E+05   4.19155E-16   3.06931E+02   4.76355E+00   1.40103E+05   5.46253E-22
   4.50000E-01   1.00633E+05   4.06349E-16   3.00149E+02   5.40435E+00  -4.25925E+05   5.41529E-22
   5.10000E-01   1.02917E+05   4.18862E-16   3.02775E+02   1.81010E+00   2.02366E+05   5.53364E-22
   5.70000E-01   1.00350E+05   3.99813E-16   2.96693E+02   5.12797E+00   5.30228E+05   5.39025E-22
   6.30000E-01   9.69667E+04   3.90970E-16   3.00514E+02   1.65530E+00  -2.21279E+05   5.20401E-22
   6.90000E-01   1.01767E+05   4.11621E-16   3.00779E+02   1.05689E+01   1.19799E+06   5.47406E-22
   7.50000E-01   9.95000E+04   3.96061E-16   2.94980E+02   2.88075E+00   2.08680E+05   5.37068E-22
   8.10000E-01   1.02300E+05   4.13428E-16   3.00838E+02   3.43618E+00   3.24443E+05   5.49701E-22
   8.70000E-01   1.01033E+05   4.04326E-16   2.96598E+02   1.57881E+00   8.84023E+04   5.45286E-22
   9.30000E-01   1.00467E+05   4.09276E-16   3.01995E+02   3.95984E-01  -4.70353E+04   5.42096E-22
   9.90000E-01   9.58250E+04   3.77592E-16   2.90901E+02   1.35326E+01   9.48194E+05   5.19202E-22
