   3.00000E-02   9.97167E+04   3.97304E-16   2.97248E+02   5.81645E+00  -4.71639E+05   5.34644E-22
   9.00000E-02   9.77833E+04   3.97722E-16   3.02010E+02   2.40513E+00   1.09179E+05   5.26766E-22
   1.50000E-01   1.00050E+05   4.02458E-16   3.00887E+02   6.66800E+00   4.93268E+05   5.35029E-22
   2.10000E-01   1.01517E+05   4.15750E-16   3.05715E+02   7.88795E+00  -5.57147E+05   5.43971E-22
   2.70000E-01   9.85500E+04   4.01604E-16   3.04620E+02   3.08041E+00   1.80336E+05   5.27350E-22
   3.30000E-01   9.80333E+04   3.95049E-16   2.99186E+02   6.22182E+00   2.28986E+05   5.28165E-22
   3.90000E-01   9.94667E+04   3.91237E-16   2.93557E+02   8.03166E+00   4.65417E+05   5.33098E-22
   4.50000E-01   9.87333E+04   3.99611E-16   3.00072E+02   2.71039E+00   2.85243E+05   5.32687E-22
   5.10000E-01   1.02633E+05   4.19382E-16   3.04008E+02   6.27754E-01   1.95745E+04   5.51804E-22
   5.70000E-01   1.01717E+05   4.09491E-16   2.98575E+02   1.04330E+01  -9.45280E+05   5.48594E-22
   6.30000E-01   9.97167E+04   3.95731E-16   2.96632E+02   8.59062E+00   3.95126E+05   5.33632E-22
   6.90000E-01   1.01367E+05   4.12800E-16   3.02694E+02   7.64968E+00   5.39344E+05   5.45502E-22
   7.50000E-01   1.00583E+05   4.02284E-16   2.97229E+02   7.73813E+00  -6.86114E+05   5.41380E-22
   8.10000E-01   1.00033E+05   4.04514E-16   3.00581E+02   1.70097E+00  -6.25346E+04   5.38310E-22
   8.70000E-01   9.92333E+04   3.99259E-16   2.96740E+02   7.48029E+00  -7.37894E+05   5.38194E-22
   9.30000E-01   1.01200E+05   4.04237E-16   2.98326E+02   5.53843E+00  -5.01724E+04   5.42006E-22
   9.90000E-01   9.95000E+04   4.09869E-16   3.06502E+02   1.69003E+01   1.64682E+06   5.34898E-22
