   3.00000E-02   9.85833E+04   3.96043E-16   2.98006E+02   6.41471E+00  -5.83819E+05   5.31591E-22
   9.00000E-02   1.00517E+05   4.00912E-16   2.98303E+02   7.66232E+00  -1.41362E+05   5.37590E-22
   1.50000E-01   1.00450E+05   4.03294E-16   2.98752E+02   5.41630E+00   3.25489E+05   5.39972E-22
   2.10000E-01   1.01033E+05   4.06293E-16   2.99788E+02   5.95319E+00  -5.38085E+05   5.42108E-22
   2.70000E-01   1.01167E+05   3.98279E-16   2.92743E+02   5.72982E+00   2.28994E+05   5.44203E-22
   3.30000E-01   1.00550E+05   4.15489E-16   3.06388E+02   3.46346E+00  -2.32769E+05   5.42435E-22
   3.90000E-01   1.00383E+05   3.99894E-16   2.96426E+02   9.25596E+00  -8.28709E+05   5.39620E-22
   4.50000E-01   9.86167E+04   4.02340E-16   3.03522E+02   5.09578E+00   1.42804E+05   5.30227E-22
   5.10000E-01   9.96833E+04   4.00290E-16   2.98035E+02   2.71056E+00  -2.52682E+05   5.37238E-22
   5.70000E-01   1.00633E+05   4.10381E-16   3.03758E+02   3.96368E+00   2.73259E+05   5.40404E-22
   6.30000E-01   9.92333E+04   3.99971E-16   2.99511E+02   5.55402E+00   2.61186E+05   5.34165E-22
   6.90000E-01   1.00483E+05   3.98248E-16   2.92767E+02   4.89597E+00   3.08092E+05   5.44116E-22
   7.50000E-01   9.93000E+04   4.04931E-16   3.03991E+02   1.10131E+01  -6.77868E+05   5.32820E-22
   8.10000E-01   9.80333E+04   3.97459E-16   3.00769E+02   7.54077E+00  -2.36757E+05   5.28590E-22
   8.70000E-01   9.90333E+04   4.05224E-16   3.04774E+02   1.65314E+00   2.11360E+05   5.31835E-22
   9.30000E-01   1.01100E+05   4.11706E-16   3.02587E+02   4.87311E+00   1.21665E+05   5.44247E-22
   9.90000E-01   1.01800E+05   4.13375E-16   3.03338E+02   1.43008E+01   1.16209E+06   5.45101E-22
