   3.00000E-02   9.76667E+04   3.87986E-16   2.96204E+02   1.34463E+01  -1.37308E+06   5.23944E-22
   9.00000E-02   1.02300E+05   4.14244E-16   3.01517E+02   1.52319E+01   1.37362E+06   5.49547E-22
   1.50000E-01   1.00217E+05   4.01722E-16   2.97852E+02   1.36724E+01   8.36796E+04   5.39492E-22
   2.10000E-01   1.01100E+05   4.06902E-16   2.98937E+02   4.14396E+00  -4.62664E+04   5.44466E-22
   2.70000E-01   1.00700E+05   4.05222E-16   2.97912E+02   7.16401E+00   5.22682E+05   5.44082E-22
   3.30000E-01   9.74833E+04   3.93736E-16   3.00699E+02   3.43897E+00   2.77484E+05   5.23760E-22
   3.90000E-01   9.94000E+04   4.06103E-16   3.02666E+02   1.18733E+01   9.99474E+05   5.36701E-22
   4.50000E-01   1.00000E+05   4.04324E-16   3.00612E+02   8.76081E+00  -2.84039E+05   5.38001E-22
   5.10000E-01   9.92667E+04   4.04348E-16   3.02647E+02   1.24651E+00   6.70175E+04   5.34414E-22
   5.70000E-01   1.00300E+05   4.06892E-16   3.01585E+02   3.54703E+00   2.42220E+05   5.39671E-22
   6.30000E-01   9.90333E+04   4.01213E-16   3.00561E+02   5.23887E+00   4.72204E+05   5.33953E-22
   6.90000E-01   1.02183E+05   4.08773E-16   2.96529E+02   1.34638E+00  -1.80402E+05   5.51409E-22
   7.50000E-01   9.99500E+04   4.02866E-16   2.99610E+02   4.39448E+00   3.65870E+05   5.37853E-22
   8.10000E-01   1.00017E+05   4.01234E-16   2.98619E+02   2.45041E+00   7.90471E+04   5.37454E-22
   8.70000E-01   1.01267E+05   4.09802E-16   3.02430E+02   4.06477E+00  -3.66744E+05   5.42012E-22
   9.30000E-01   1.00900E+05   4.09585E-16   3.02475E+02   2.89979E+00   2.88441E+05   5.41644E-22
   9.90000E-01   9.73250E+04   3.91842E-16   3.00165E+02   2.07453E+01   1.93049E+06   5.22168E-22
