   3.00000E-02   9.70000E+04   3.90179E-16   2.99793E+02   1.05252E+01  -1.02091E+06   5.20597E-22
   9.00000E-02   1.00950E+05   4.08897E-16   3.00874E+02   3.15355E+00   3.47816E+05   5.43612E-22
   1.50000E-01   1.03300E+05   4.14131E-16   2.98389E+02   9.73356E+00   8.41167E+05   5.55156E-22
   2.10000E-01   1.01483E+05   4.08898E-16   2.99994E+02   8.16477E+00   5.43657E+05   5.45208E-22
   2.70000E-01   9.97000E+04   4.06334E-16   3.03188E+02   6.64935E+00   4.92281E+05   5.36082E-22
   3.30000E-01   1.00350E+05   4.05473E-16   2.99796E+02   7.22417E+00  -6.16773E+05   5.40999E-22
   3.90000E-01   1.00900E+05   4.10805E-16   3.01224E+02   5.43000E+00  -2.03499E+05   5.45514E-22
   4.50000E-01   9.99000E+04   4.01966E-16   2.99370E+02   1.41559E+00   8.98435E+04   5.37082E-22
   5.10000E-01   9.85167E+04   3.98753E-16   3.01174E+02   1.40527E+01  -8.04188E+05   5.29598E-22
   5.70000E-01   9.87667E+04   3.97146E-16   2.99175E+02   8.51404E+00  -4.65196E+05   5.30988E-22
   6.30000E-01   1.01483E+05   4.07219E-16   2.98535E+02   3.58281E+00  -3.48882E+05   5.45623E-22
   6.90000E-01   1.00383E+05   4.04865E-16   2.99655E+02   6.53042E+00  -5.74792E+04   5.40442E-22
   7.50000E-01   1.01283E+05   4.08411E-16   2.98515E+02   1.13191E+00   1.10440E+05   5.47258E-22
   8.10000E-01   1.00817E+05   4.07324E-16   3.01258E+02   3.62932E+00  -3.11240E+05   5.40831E-22
   8.70000E-01   9.93333E+04   4.01351E-16   3.00655E+02   1.42194E+00  -3.28229E+04   5.33969E-22
   9.30000E-01   9.83500E+04   3.96350E-16   2.99403E+02   1.23639E+00   1.23185E+05   5.29520E-22
   9.90000E-01   9.62250E+04   3.87117E-16   2.99820E+02   1.78636E+01   1.71787E+06   5.16466E-22
