   3.00000E-02   9.77333E+04   3.92184E-16   2.99676E+02   2.22864E+01  -1.91599E+06   5.23478E-22
   9.00000E-02   1.00083E+05   4.05109E-16   3.01491E+02   6.18483E+00   5.31851E+05   5.37475E-22
   1.50000E-01   1.00317E+05   4.01800E-16   2.97794E+02   6.73523E+00  -5.73592E+05   5.39703E-22
   2.10000E-01   1.01950E+05   4.14187E-16   3.02249E+02   6.16442E+00  -1.24851E+05   5.48140E-22
   2.70000E-01   1.00867E+05   4.06696E-16   2.98825E+02   5.86756E+00  -8.25987E+04   5.44392E-22
   3.30000E-01   1.01767E+05   4.12855E-16   3.01636E+02   4.52336E+00  -5.63640E+01   5.47487E-22
   3.90000E-01   1.00583E+05   4.05917E-16   2.99483E+02   4.96377E+00   5.19796E+05   5.42157E-22
   4.50000E-01   1.01500E+05   4.11259E-16   3.00407E+02   3.20883E+00  -1.05172E+05   5.47602E-22
   5.10000E-01   1.01350E+05   4.07437E-16   2.99009E+02   3.87921E+00   7.10417E+04   5.45050E-22
   5.70000E-01   9.73167E+04   3.91311E-16   2.99992E+02   9.31536E+00   2.24697E+04   5.21763E-22
   6.30000E-01   1.00867E+05   4.11407E-16   3.03028E+02   3.96553E+00  -2.72942E+04   5.43062E-22
   6.90000E-01   9.86167E+04   3.97858E-16   2.99909E+02   7.71707E+00   6.46607E+05   5.30640E-22
   7.50000E-01   9.78167E+04   3.94199E-16   2.99598E+02   7.34835E+00   6.22294E+05   5.26304E-22
   8.10000E-01   1.01283E+05   4.02552E-16   2.95918E+02   3.14071E+00  -1.79449E+05   5.44139E-22
   8.70000E-01   1.01783E+05   4.09500E-16   2.99008E+02   1.08487E+01  -6.27591E+04   5.47811E-22
   9.30000E-01   9.84667E+04   3.98606E-16   3.00623E+02   2.60163E+00   3.55629E+04   5.30374E-22
   9.90000E-01   9.65500E+04   3.89672E-16   3.01678E+02   1.44229E+01   1.16080E+06   5.16673E-22
