   3.00000E-02   9.83000E+04   3.96612E-16   2.99483E+02   1.09682E+01  -9.22150E+05   5.29730E-22
   9.00000E-02   9.94833E+04   4.03821E-16   3.01501E+02   7.57185E+00  -1.58868E+05   5.35748E-22
   1.50000E-01   1.01800E+05   4.07715E-16   2.98055E+02   4.53619E+00  -3.05292E+05   5.47167E-22
   2.10000E-01   1.01567E+05   4.11588E-16   3.01362E+02   1.01666E+01  -9.62073E+05   5.46305E-22
   2.70000E-01   9.95333E+04   4.04703E-16   3.03294E+02   5.61464E+00   2.57838E+05   5.33742E-22
   3.30000E-01   1.01833E+05   4.10189E-16   2.99347E+02   3.75536E+00   4.45292E+05   5.48112E-22
   3.90000E-01   1.00783E+05   4.04441E-16   2.97954E+02   6.28714E+00  -4.55762E+05   5.42958E-22
   4.50000E-01   1.00450E+05   4.05367E-16   3.00161E+02   4.07622E+00   4.16743E+05   5.40201E-22
   5.10000E-01   1.00267E+05   4.03102E-16   2.98579E+02   2.93387E+00   2.87632E+05   5.40028E-22
   5.70000E-01   1.00200E+05   4.03691E-16   3.00193E+02   3.51336E+00   6.17475E+04   5.37909E-22
   6.30000E-01   9.80000E+04   3.98842E-16   3.02073E+02   9.12818E+00   7.34364E+05   5.28140E-22
   6.90000E-01   9.78667E+04   3.95152E-16   2.99793E+02   6.56835E+00   6.87878E+05   5.27233E-22
   7.50000E-01   1.00000E+05   4.04049E-16   3.00268E+02   4.61114E+00   2.84833E+05   5.38251E-22
   8.10000E-01   1.02633E+05   4.12731E-16   2.98503E+02   2.26673E+00   2.23269E+05   5.53068E-22
   8.70000E-01   1.00300E+05   4.02827E-16   2.98873E+02   4.54887E+00  -1.89924E+05   5.39127E-22
   9.30000E-01   9.96167E+04   4.00955E-16   2.99459E+02   6.89259E+00   2.29893E+05   5.35572E-22
   9.90000E-01   9.60500E+04   3.91616E-16   3.03111E+02   1.32472E+01   1.23678E+06   5.16795E-22
