100;0.07;0.000651;0.1;0.0009;0.3;0.276667
1000;0.113;0.000100231;0.1;9e-005;0.13;0.113678
10000;0.0947;8.57319e-006;0.1;9e-006;0.053;0.0474232
100000;0.09939;8.95116e-007;0.1;9e-007;0.0061;0.00542636
1000000;0.099917;8.99336e-008;0.1;9e-008;0.00083;0.000737854
10000000;0.100067;9.00532e-009;0.1;9e-009;0.000665;0.000591062
